season,week,date,visitor,vScore,home,hScore,notes
1994,11,1994-11-13,cleveland-browns,26,philadelphia-eagles,7,
1994,11,1994-11-13,houston-oilers,31,cincinnati-bengals,34,
1994,11,1994-11-13,san-diego-chargers,14,kansas-city-chiefs,13,
1994,11,1994-11-13,dallas-cowboys,14,san-francisco-49ers,21,
1994,11,1994-11-13,los-angeles-raiders,20,los-angeles-rams,17,
1994,11,1994-11-13,new-york-jets,10,green-bay-packers,17,
1994,11,1994-11-13,seattle-seahawks,10,denver-broncos,17,
1994,11,1994-11-13,tampa-bay-buccaneers,9,detroit-lions,14,
1994,11,1994-11-14,buffalo-bills,10,pittsburgh-steelers,23,
1994,12,1994-11-20,detroit-lions,10,chicago-bears,20,
1994,12,1994-11-20,green-bay-packers,20,buffalo-bills,29,
1994,12,1994-11-20,washington-redskins,7,dallas-cowboys,31,
1994,12,1994-11-20,cleveland-browns,13,kansas-city-chiefs,20,
1994,12,1994-11-20,indianapolis-colts,17,cincinnati-bengals,13,
1994,12,1994-11-20,miami-dolphins,13,pittsburgh-steelers,16,OT
1994,12,1994-11-20,san-diego-chargers,17,new-england-patriots,23,
1994,12,1994-11-20,atlanta-falcons,28,denver-broncos,32,
1994,12,1994-11-20,new-orleans-saints,19,los-angeles-raiders,24,
1994,12,1994-11-20,tampa-bay-buccaneers,21,seattle-seahawks,22,
1994,12,1994-11-20,philadelphia-eagles,6,arizona-cardinals,12,
1994,12,1994-11-20,new-york-jets,31,minnesota-vikings,21,
1994,12,1994-11-20,los-angeles-rams,27,san-francisco-49ers,31,
1994,12,1994-11-21,new-york-giants,13,houston-oilers,10,
1994,13,1994-11-24,buffalo-bills,21,detroit-lions,35,
1994,13,1994-11-24,green-bay-packers,31,dallas-cowboys,42,
1994,13,1994-11-27,tampa-bay-buccaneers,20,minnesota-vikings,17,OT
1994,13,1994-11-27,philadelphia-eagles,21,atlanta-falcons,28,
1994,13,1994-11-27,houston-oilers,10,cleveland-browns,34,
1994,13,1994-11-27,miami-dolphins,28,new-york-jets,24,
1994,13,1994-11-27,chicago-bears,19,arizona-cardinals,16,OT
1994,13,1994-11-27,los-angeles-rams,17,san-diego-chargers,31,
1994,13,1994-11-27,new-york-giants,21,washington-redskins,19,
1994,13,1994-11-27,cincinnati-bengals,13,denver-broncos,15,
1994,13,1994-11-27,kansas-city-chiefs,9,seattle-seahawks,10,
1994,13,1994-11-27,pittsburgh-steelers,21,los-angeles-raiders,3,
1994,13,1994-11-27,new-england-patriots,12,indianapolis-colts,10,
1994,13,1994-11-28,san-francisco-49ers,35,new-orleans-saints,14,
1994,14,1994-12-01,chicago-bears,27,minnesota-vikings,33,OT
1994,14,1994-12-04,dallas-cowboys,31,philadelphia-eagles,19,
1994,14,1994-12-04,green-bay-packers,31,detroit-lions,34,
1994,14,1994-12-04,washington-redskins,21,tampa-bay-buccaneers,26,
1994,14,1994-12-04,new-york-jets,13,new-england-patriots,24,
1994,14,1994-12-04,pittsburgh-steelers,38,cincinnati-bengals,15,
1994,14,1994-12-04,arizona-cardinals,30,houston-oilers,12,
1994,14,1994-12-04,atlanta-falcons,14,san-francisco-49ers,50,
1994,14,1994-12-04,new-orleans-saints,31,los-angeles-rams,15,
1994,14,1994-12-04,new-york-giants,16,cleveland-browns,13,
1994,14,1994-12-04,denver-broncos,20,kansas-city-chiefs,17,OT
1994,14,1994-12-04,indianapolis-colts,31,seattle-seahawks,19,
1994,14,1994-12-04,buffalo-bills,42,miami-dolphins,31,
1994,14,1994-12-05,los-angeles-raiders,24,san-diego-chargers,17,
1994,15,1994-12-10,detroit-lions,18,new-york-jets,7,
1994,15,1994-12-10,cleveland-browns,19,dallas-cowboys,14,
1994,15,1994-12-11,chicago-bears,3,green-bay-packers,40,
1994,15,1994-12-11,los-angeles-rams,14,tampa-bay-buccaneers,24,
1994,15,1994-12-11,minnesota-vikings,21,buffalo-bills,17,
1994,15,1994-12-11,philadelphia-eagles,3,pittsburgh-steelers,14,
1994,15,1994-12-11,cincinnati-bengals,20,new-york-giants,27,
1994,15,1994-12-11,indianapolis-colts,13,new-england-patriots,28,
1994,15,1994-12-11,san-francisco-49ers,38,san-diego-chargers,15,
1994,15,1994-12-11,washington-redskins,15,arizona-cardinals,17,
1994,15,1994-12-11,denver-broncos,13,los-angeles-raiders,23,
1994,15,1994-12-11,seattle-seahawks,16,houston-oilers,14,
1994,15,1994-12-11,new-orleans-saints,29,atlanta-falcons,20,
1994,15,1994-12-12,kansas-city-chiefs,28,miami-dolphins,45,
1994,16,1994-12-17,minnesota-vikings,19,detroit-lions,41,
1994,16,1994-12-17,denver-broncos,19,san-francisco-49ers,42,
1994,16,1994-12-18,atlanta-falcons,17,green-bay-packers,21,
1994,16,1994-12-18,los-angeles-rams,13,chicago-bears,27,
1994,16,1994-12-18,tampa-bay-buccaneers,17,washington-redskins,14,
1994,16,1994-12-18,cleveland-browns,7,pittsburgh-steelers,17,
1994,16,1994-12-18,miami-dolphins,6,indianapolis-colts,10,
1994,16,1994-12-18,new-england-patriots,41,buffalo-bills,17,
1994,16,1994-12-18,san-diego-chargers,21,new-york-jets,6,
1994,16,1994-12-18,new-york-giants,16,philadelphia-eagles,13,
1994,16,1994-12-18,cincinnati-bengals,7,arizona-cardinals,28,
1994,16,1994-12-18,houston-oilers,9,kansas-city-chiefs,31,
1994,16,1994-12-18,los-angeles-raiders,17,seattle-seahawks,16,
1994,16,1994-12-19,dallas-cowboys,24,new-orleans-saints,16,
1994,17,1994-12-24,arizona-cardinals,6,atlanta-falcons,10,
1994,17,1994-12-24,dallas-cowboys,10,new-york-giants,15,
1994,17,1994-12-24,green-bay-packers,34,tampa-bay-buccaneers,19,
1994,17,1994-12-24,philadelphia-eagles,30,cincinnati-bengals,33,
1994,17,1994-12-24,buffalo-bills,9,indianapolis-colts,10,
1994,17,1994-12-24,new-england-patriots,13,chicago-bears,3,
1994,17,1994-12-24,seattle-seahawks,9,cleveland-browns,35,
1994,17,1994-12-24,new-orleans-saints,30,denver-broncos,28,
1994,17,1994-12-24,washington-redskins,24,los-angeles-rams,21,
1994,17,1994-12-24,kansas-city-chiefs,19,los-angeles-raiders,9,
1994,17,1994-12-24,new-york-jets,10,houston-oilers,24,
1994,17,1994-12-24,pittsburgh-steelers,34,san-diego-chargers,37,
1994,17,1994-12-25,detroit-lions,20,miami-dolphins,27,
1994,17,1994-12-26,san-francisco-49ers,14,minnesota-vikings,21,
1994,Wild Card Playoff,1994-12-31,detroit-lions,12,green-bay-packers,16,
1994,Wild Card Playoff,1994-12-31,kansas-city-chiefs,17,miami-dolphins,27,
1994,Wild Card Playoff,1995-01-01,new-england-patriots,13,cleveland-browns,20,
1994,Wild Card Playoff,1995-01-01,chicago-bears,35,minnesota-vikings,18,
1994,Divisional Playoff,1995-01-07,cleveland-browns,9,pittsburgh-steelers,29,
